user,item,rating
2013.0-10.0-13.0-9.0|38.0,SpreadWestgate,-28.5
2013.0-10.0-16.0-98.0|309.0,SpreadMirage,-3.5
2013.0-10.0-16.0-98.0|309.0,SpreadPinnacle,-3
2013.0-10.0-16.0-98.0|309.0,SpreadSBG,-3
2013.0-10.0-16.0-98.0|309.0,SpreadSIA,-3
2013.0-10.0-16.0-98.0|309.0,SpreadSportsbet,-3
2013.0-10.0-16.0-98.0|309.0,SpreadStation,-3
2013.0-10.0-16.0-98.0|309.0,SpreadWag,-3.111875225569865
2013.0-10.0-16.0-98.0|309.0,SpreadWestgate,-3
2013.0-10.0-17.0-153.0|2390.0,SpreadMirage,9
2013.0-10.0-17.0-153.0|2390.0,SpreadPinnacle,9
2013.0-10.0-17.0-153.0|2390.0,SpreadSBG,9
2013.0-10.0-17.0-153.0|2390.0,SpreadSIA,9.5
2013.0-10.0-17.0-153.0|2390.0,SpreadSportsbet,9
2013.0-10.0-17.0-153.0|2390.0,SpreadStation,9.5
2013.0-10.0-17.0-153.0|2390.0,SpreadWag,9.5
2013.0-10.0-17.0-153.0|2390.0,SpreadWestgate,9
2013.0-10.0-19.0-127.0|2509.0,SpreadMirage,-27.752592301229786
2013.0-10.0-19.0-127.0|2509.0,SpreadPinnacle,-28
2013.0-10.0-19.0-127.0|2509.0,SpreadSBG,-27.750735180152404
2013.0-10.0-19.0-127.0|2509.0,SpreadSIA,-27.5
2013.0-10.0-19.0-127.0|2509.0,SpreadSportsbet,-28
2013.0-10.0-19.0-127.0|2509.0,SpreadStation,-27.834015490141052
2013.0-10.0-19.0-127.0|2509.0,SpreadWag,-27.5
2013.0-10.0-19.0-127.0|2509.0,SpreadWestgate,-27.753240661847936
2013.0-10.0-19.0-130.0|84.0,SpreadMirage,-9
2013.0-10.0-19.0-130.0|84.0,SpreadPinnacle,-8.5
2013.0-10.0-19.0-130.0|84.0,SpreadSBG,-8.5
2013.0-10.0-19.0-130.0|84.0,SpreadSIA,-8
2013.0-10.0-19.0-130.0|84.0,SpreadSportsbet,-8.5
2013.0-10.0-19.0-130.0|84.0,SpreadStation,-8.5
2013.0-10.0-19.0-130.0|84.0,SpreadWag,-9.5
2013.0-10.0-19.0-130.0|84.0,SpreadWestgate,-9
2013.0-10.0-19.0-142.0|57.0,SpreadMirage,3
2013.0-10.0-19.0-142.0|57.0,SpreadPinnacle,3
2013.0-10.0-19.0-142.0|57.0,SpreadSBG,3
2013.0-10.0-19.0-142.0|57.0,SpreadSIA,3
2013.0-10.0-19.0-142.0|57.0,SpreadSportsbet,3
2013.0-10.0-19.0-142.0|57.0,SpreadStation,3
2013.0-10.0-19.0-142.0|57.0,SpreadWag,3
2013.0-10.0-19.0-142.0|57.0,SpreadWestgate,3
2013.0-10.0-19.0-145.0|99.0,SpreadMirage,10
2013.0-10.0-19.0-145.0|99.0,SpreadPinnacle,9.5
2013.0-10.0-19.0-145.0|99.0,SpreadSBG,10
2013.0-10.0-19.0-145.0|99.0,SpreadSIA,10
2013.0-10.0-19.0-145.0|99.0,SpreadSportsbet,9.5
2013.0-10.0-19.0-145.0|99.0,SpreadStation,10.5
2013.0-10.0-19.0-145.0|99.0,SpreadWag,10
2013.0-10.0-19.0-145.0|99.0,SpreadWestgate,9.5
2013.0-10.0-19.0-151.0|2572.0,SpreadMirage,-23.879186510530698
2013.0-10.0-19.0-151.0|2572.0,SpreadPinnacle,-24
2013.0-10.0-19.0-151.0|2572.0,SpreadSBG,-23.87582660065947
2013.0-10.0-19.0-151.0|2572.0,SpreadSIA,-24
2013.0-10.0-19.0-151.0|2572.0,SpreadSportsbet,-24
2013.0-10.0-19.0-151.0|2572.0,SpreadStation,-24
2013.0-10.0-19.0-151.0|2572.0,SpreadWag,-23.5
2013.0-10.0-19.0-151.0|2572.0,SpreadWestgate,-24
2013.0-10.0-19.0-154.0|120.0,SpreadMirage,4.5
2013.0-10.0-19.0-154.0|120.0,SpreadPinnacle,4.5
2013.0-10.0-19.0-154.0|120.0,SpreadSBG,4.5
2013.0-10.0-19.0-154.0|120.0,SpreadSIA,4.5
2013.0-10.0-19.0-154.0|120.0,SpreadSportsbet,4.5
2013.0-10.0-19.0-154.0|120.0,SpreadStation,4.5
2013.0-10.0-19.0-154.0|120.0,SpreadWag,5.5
2013.0-10.0-19.0-154.0|120.0,SpreadWestgate,4.5
2013.0-10.0-19.0-193.0|2006.0,SpreadMirage,6.5
2013.0-10.0-19.0-193.0|2006.0,SpreadPinnacle,6
2013.0-10.0-19.0-193.0|2006.0,SpreadSBG,6
2013.0-10.0-19.0-193.0|2006.0,SpreadSIA,6
2013.0-10.0-19.0-193.0|2006.0,SpreadSportsbet,6
2013.0-10.0-19.0-193.0|2006.0,SpreadStation,7
2013.0-10.0-19.0-193.0|2006.0,SpreadWag,7
2013.0-10.0-19.0-193.0|2006.0,SpreadWestgate,6.5
2013.0-10.0-19.0-194.0|2294.0,SpreadMirage,-18.50578071983161
2013.0-10.0-19.0-194.0|2294.0,SpreadPinnacle,-18.5
2013.0-10.0-19.0-194.0|2294.0,SpreadSBG,-18.500918021166527
2013.0-10.0-19.0-194.0|2294.0,SpreadSIA,-19
2013.0-10.0-19.0-194.0|2294.0,SpreadSportsbet,-18.5
2013.0-10.0-19.0-194.0|2294.0,SpreadStation,-18.66598450985895
2013.0-10.0-19.0-194.0|2294.0,SpreadWag,-18
2013.0-10.0-19.0-194.0|2294.0,SpreadWestgate,-19
2013.0-10.0-19.0-197.0|2628.0,SpreadMirage,-7
2013.0-10.0-19.0-197.0|2628.0,SpreadPinnacle,-6.5
2013.0-10.0-19.0-197.0|2628.0,SpreadSBG,-6.5
2013.0-10.0-19.0-197.0|2628.0,SpreadSIA,-7
2013.0-10.0-19.0-197.0|2628.0,SpreadSportsbet,-7
2013.0-10.0-19.0-197.0|2628.0,SpreadStation,-7
2013.0-10.0-19.0-197.0|2628.0,SpreadWag,-7.5
2013.0-10.0-19.0-197.0|2628.0,SpreadWestgate,-7
2013.0-10.0-19.0-2084.0|113.0,SpreadMirage,-19.752592301229786
2013.0-10.0-19.0-2084.0|113.0,SpreadPinnacle,-20
2013.0-10.0-19.0-2084.0|113.0,SpreadSBG,-19.750735180152407
2013.0-10.0-19.0-2084.0|113.0,SpreadSIA,-19.5
2013.0-10.0-19.0-2084.0|113.0,SpreadSportsbet,-20
2013.0-10.0-19.0-2084.0|113.0,SpreadStation,-19.834015490141052
2013.0-10.0-19.0-2084.0|113.0,SpreadWag,-19.5
2013.0-10.0-19.0-2084.0|113.0,SpreadWestgate,-19.5
2013.0-10.0-19.0-2117.0|2459.0,SpreadMirage,14.626594209300913
2013.0-10.0-19.0-2117.0|2459.0,SpreadPinnacle,14.5
2013.0-10.0-19.0-2117.0|2459.0,SpreadSBG,14.62509142050706
2013.0-10.0-19.0-2117.0|2459.0,SpreadSIA,15
2013.0-10.0-19.0-2117.0|2459.0,SpreadSportsbet,14.5
2013.0-10.0-19.0-2117.0|2459.0,SpreadStation,14.66598450985895
2013.0-10.0-19.0-2117.0|2459.0,SpreadWag,14.5
2013.0-10.0-19.0-2117.0|2459.0,SpreadWestgate,15
2013.0-10.0-19.0-2132.0|41.0,SpreadMirage,-14.5
2013.0-10.0-19.0-2132.0|41.0,SpreadPinnacle,-14.5
2013.0-10.0-19.0-2132.0|41.0,SpreadSBG,-14.798845732790955
2013.0-10.0-19.0-2132.0|41.0,SpreadSIA,-15
2013.0-10.0-19.0-2132.0|41.0,SpreadSportsbet,-14.5
2013.0-10.0-19.0-2132.0|41.0,SpreadStation,-14.623018758160429
2013.0-10.0-19.0-2132.0|41.0,SpreadWag,-15.5
2013.0-10.0-19.0-2132.0|41.0,SpreadWestgate,-14.5
2013.0-10.0-19.0-218.0|349.0,SpreadMirage,1
2013.0-10.0-19.0-218.0|349.0,SpreadPinnacle,1
2013.0-10.0-19.0-218.0|349.0,SpreadSBG,1
2013.0-10.0-19.0-218.0|349.0,SpreadSIA,1
2013.0-10.0-19.0-218.0|349.0,SpreadSportsbet,1
2013.0-10.0-19.0-218.0|349.0,SpreadStation,1
2013.0-10.0-19.0-218.0|349.0,SpreadWag,1
2013.0-10.0-19.0-218.0|349.0,SpreadWestgate,1
2013.0-10.0-19.0-2199.0|195.0,SpreadMirage,14.115235411318716
2013.0-10.0-19.0-2199.0|195.0,SpreadPinnacle,14
2013.0-10.0-19.0-2199.0|195.0,SpreadSBG,14.122933281762077
2013.0-10.0-19.0-2199.0|195.0,SpreadSIA,14
2013.0-10.0-19.0-2199.0|195.0,SpreadSportsbet,13.5
2013.0-10.0-19.0-2199.0|195.0,SpreadStation,13.831841839494446
2013.0-10.0-19.0-2199.0|195.0,SpreadWag,15
2013.0-10.0-19.0-2199.0|195.0,SpreadWestgate,14
2013.0-10.0-19.0-221.0|295.0,SpreadMirage,-17
2013.0-10.0-19.0-221.0|295.0,SpreadPinnacle,-17
2013.0-10.0-19.0-221.0|295.0,SpreadSBG,-17
2013.0-10.0-19.0-221.0|295.0,SpreadSIA,-17
2013.0-10.0-19.0-221.0|295.0,SpreadSportsbet,-17
2013.0-10.0-19.0-221.0|295.0,SpreadStation,-16.999999999999996
2013.0-10.0-19.0-221.0|295.0,SpreadWag,-17.000000000000004
2013.0-10.0-19.0-221.0|295.0,SpreadWestgate,-16.999999999999996
2013.0-10.0-19.0-2305.0|201.0,SpreadMirage,21.368221188239524
2013.0-10.0-19.0-2305.0|201.0,SpreadPinnacle,21
2013.0-10.0-19.0-2305.0|201.0,SpreadSBG,21.373438219188124
2013.0-10.0-19.0-2305.0|201.0,SpreadSIA,21.5
2013.0-10.0-19.0-2305.0|201.0,SpreadSportsbet,21
2013.0-10.0-19.0-2305.0|201.0,SpreadStation,21.165984509858948
2013.0-10.0-19.0-2305.0|201.0,SpreadWag,22
2013.0-10.0-19.0-2305.0|201.0,SpreadWestgate,21.5
2013.0-10.0-19.0-2348.0|249.0,SpreadMirage,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadPinnacle,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadSBG,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadSIA,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadSportsbet,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadStation,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadWag,3.5
2013.0-10.0-19.0-2348.0|249.0,SpreadWestgate,3.5
2013.0-10.0-19.0-235.0|2567.0,SpreadMirage,-3
2013.0-10.0-19.0-235.0|2567.0,SpreadPinnacle,-3
2013.0-10.0-19.0-235.0|2567.0,SpreadSBG,-3
2013.0-10.0-19.0-235.0|2567.0,SpreadSIA,-3.5
2013.0-10.0-19.0-235.0|2567.0,SpreadSportsbet,-3
2013.0-10.0-19.0-235.0|2567.0,SpreadStation,-3.5
2013.0-10.0-19.0-235.0|2567.0,SpreadWag,-3.5
2013.0-10.0-19.0-235.0|2567.0,SpreadWestgate,-3.5
2013.0-10.0-19.0-238.0|61.0,SpreadMirage,7
2013.0-10.0-19.0-238.0|61.0,SpreadPinnacle,6.5
2013.0-10.0-19.0-238.0|61.0,SpreadSBG,7
2013.0-10.0-19.0-238.0|61.0,SpreadSIA,6.5
2013.0-10.0-19.0-238.0|61.0,SpreadSportsbet,7
2013.0-10.0-19.0-238.0|61.0,SpreadStation,7
2013.0-10.0-19.0-238.0|61.0,SpreadWag,7
2013.0-10.0-19.0-238.0|61.0,SpreadWestgate,6.5
2013.0-10.0-19.0-239.0|66.0,SpreadMirage,-32.32320419094461
2013.0-10.0-19.0-239.0|66.0,SpreadPinnacle,-32
2013.0-10.0-19.0-239.0|66.0,SpreadSBG,-32.33141334087295
2013.0-10.0-19.0-239.0|66.0,SpreadSIA,-32
2013.0-10.0-19.0-239.0|66.0,SpreadSportsbet,-32
2013.0-10.0-19.0-239.0|66.0,SpreadStation,-32
2013.0-10.0-19.0-239.0|66.0,SpreadWag,-33
2013.0-10.0-19.0-239.0|66.0,SpreadWestgate,-32.32179762749398
2013.0-10.0-19.0-24.0|26.0,SpreadMirage,-4
2013.0-10.0-19.0-24.0|26.0,SpreadPinnacle,-4.5
2013.0-10.0-19.0-24.0|26.0,SpreadSBG,-4
2013.0-10.0-19.0-24.0|26.0,SpreadSIA,-4
2013.0-10.0-19.0-24.0|26.0,SpreadSportsbet,-4
2013.0-10.0-19.0-24.0|26.0,SpreadStation,-4
2013.0-10.0-19.0-24.0|26.0,SpreadWag,-5
2013.0-10.0-19.0-24.0|26.0,SpreadWestgate,-4
2013.0-10.0-19.0-245.0|2.0,SpreadMirage,-13.5
2013.0-10.0-19.0-245.0|2.0,SpreadPinnacle,-12.5
2013.0-10.0-19.0-245.0|2.0,SpreadSBG,-13
2013.0-10.0-19.0-245.0|2.0,SpreadSIA,-12.5
2013.0-10.0-19.0-245.0|2.0,SpreadSportsbet,-13
2013.0-10.0-19.0-245.0|2.0,SpreadStation,-13.5
2013.0-10.0-19.0-245.0|2.0,SpreadWag,-13
2013.0-10.0-19.0-245.0|2.0,SpreadWestgate,-12.5
2013.0-10.0-19.0-248.0|252.0,SpreadMirage,9
2013.0-10.0-19.0-248.0|252.0,SpreadPinnacle,10
2013.0-10.0-19.0-248.0|252.0,SpreadSBG,10
2013.0-10.0-19.0-248.0|252.0,SpreadSIA,9.5
2013.0-10.0-19.0-248.0|252.0,SpreadSportsbet,10
2013.0-10.0-19.0-248.0|252.0,SpreadStation,9.5
2013.0-10.0-19.0-248.0|252.0,SpreadWag,9
2013.0-10.0-19.0-248.0|252.0,SpreadWestgate,10
2013.0-10.0-19.0-258.0|150.0,SpreadMirage,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadPinnacle,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadSBG,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadSIA,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadSportsbet,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadStation,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadWag,-2.5
2013.0-10.0-19.0-258.0|150.0,SpreadWestgate,-2.5
2013.0-10.0-19.0-2633.0|2579.0,SpreadMirage,7.5
2013.0-10.0-19.0-2633.0|2579.0,SpreadPinnacle,7.5
2013.0-10.0-19.0-2633.0|2579.0,SpreadSBG,7.5
2013.0-10.0-19.0-2633.0|2579.0,SpreadSIA,7.5
2013.0-10.0-19.0-2633.0|2579.0,SpreadSportsbet,8
2013.0-10.0-19.0-2633.0|2579.0,SpreadStation,8
2013.0-10.0-19.0-2633.0|2579.0,SpreadWag,7.5
2013.0-10.0-19.0-2633.0|2579.0,SpreadWestgate,7
2013.0-10.0-19.0-2649.0|2426.0,SpreadMirage,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadPinnacle,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadSBG,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadSIA,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadSportsbet,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadStation,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadWag,-9.5
2013.0-10.0-19.0-2649.0|2426.0,SpreadWestgate,-9
2013.0-10.0-19.0-2711.0|2050.0,SpreadMirage,19.494815397540435
2013.0-10.0-19.0-2711.0|2050.0,SpreadPinnacle,19
2013.0-10.0-19.0-2711.0|2050.0,SpreadSBG,19.498529639695185
2013.0-10.0-19.0-2711.0|2050.0,SpreadSIA,20
2013.0-10.0-19.0-2711.0|2050.0,SpreadSportsbet,19
2013.0-10.0-19.0-2711.0|2050.0,SpreadStation,19.3319690197179
2013.0-10.0-19.0-2711.0|2050.0,SpreadWag,20
2013.0-10.0-19.0-2711.0|2050.0,SpreadWestgate,19.5
2013.0-10.0-19.0-2751.0|36.0,SpreadMirage,-7
2013.0-10.0-19.0-2751.0|36.0,SpreadPinnacle,-6.5
2013.0-10.0-19.0-2751.0|36.0,SpreadSBG,-6.5
2013.0-10.0-19.0-2751.0|36.0,SpreadSIA,-7
2013.0-10.0-19.0-2751.0|36.0,SpreadSportsbet,-7
2013.0-10.0-19.0-2751.0|36.0,SpreadStation,-7
2013.0-10.0-19.0-2751.0|36.0,SpreadWag,-6
2013.0-10.0-19.0-2751.0|36.0,SpreadWestgate,-7
2013.0-10.0-19.0-277.0|2641.0,SpreadMirage,4.5
2013.0-10.0-19.0-277.0|2641.0,SpreadPinnacle,4.5
2013.0-10.0-19.0-277.0|2641.0,SpreadSBG,4
2013.0-10.0-19.0-277.0|2641.0,SpreadSIA,3.5
2013.0-10.0-19.0-277.0|2641.0,SpreadSportsbet,4
2013.0-10.0-19.0-277.0|2641.0,SpreadStation,5
2013.0-10.0-19.0-277.0|2641.0,SpreadWag,5.5
2013.0-10.0-19.0-277.0|2641.0,SpreadWestgate,4
2013.0-10.0-19.0-326.0|2247.0,SpreadMirage,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadPinnacle,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadSBG,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadSIA,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadSportsbet,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadStation,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadWag,-16.5
2013.0-10.0-19.0-326.0|2247.0,SpreadWestgate,-16.5
2013.0-10.0-19.0-333.0|8.0,SpreadMirage,-29.379579986221717
2013.0-10.0-19.0-333.0|8.0,SpreadPinnacle,-29
2013.0-10.0-19.0-333.0|8.0,SpreadSBG,-29.37559635793311
2013.0-10.0-19.0-333.0|8.0,SpreadSIA,-30
2013.0-10.0-19.0-333.0|8.0,SpreadSportsbet,-29.5
2013.0-10.0-19.0-333.0|8.0,SpreadStation,-29.500127180223462
2013.0-10.0-19.0-333.0|8.0,SpreadWag,-29
2013.0-10.0-19.0-333.0|8.0,SpreadWestgate,-29.379878062903227
2013.0-10.0-19.0-38.0|2127.0,SpreadMirage,-28
2013.0-10.0-19.0-38.0|2127.0,SpreadPinnacle,-27.999999999999996
2013.0-10.0-19.0-38.0|2127.0,SpreadSBG,-28.000000000000004
2013.0-10.0-19.0-38.0|2127.0,SpreadSIA,-28
2013.0-10.0-19.0-38.0|2127.0,SpreadSportsbet,-28
2013.0-10.0-19.0-38.0|2127.0,SpreadStation,-28
2013.0-10.0-19.0-38.0|2127.0,SpreadWag,-28
2013.0-10.0-19.0-38.0|2127.0,SpreadWestgate,-27.999999999999996
2013.0-10.0-19.0-59.0|183.0,SpreadMirage,-8
2013.0-10.0-19.0-59.0|183.0,SpreadPinnacle,-8
2013.0-10.0-19.0-59.0|183.0,SpreadSBG,-7.5
2013.0-10.0-19.0-59.0|183.0,SpreadSIA,-8
2013.0-10.0-19.0-59.0|183.0,SpreadSportsbet,-7.5
2013.0-10.0-19.0-59.0|183.0,SpreadStation,-8
2013.0-10.0-19.0-59.0|183.0,SpreadWag,-7.5
2013.0-10.0-19.0-59.0|183.0,SpreadWestgate,-7.5
2013.0-10.0-19.0-6.0|2309.0,SpreadMirage,-7
2013.0-10.0-19.0-6.0|2309.0,SpreadPinnacle,-7.5
2013.0-10.0-19.0-6.0|2309.0,SpreadSBG,-7.5
2013.0-10.0-19.0-6.0|2309.0,SpreadSIA,-7.5
2013.0-10.0-19.0-6.0|2309.0,SpreadSportsbet,-7.5
2013.0-10.0-19.0-6.0|2309.0,SpreadStation,-7.3978189498051705
2013.0-10.0-19.0-6.0|2309.0,SpreadWag,-7
2013.0-10.0-19.0-6.0|2309.0,SpreadWestgate,-7.5
2013.0-10.0-19.0-77.0|135.0,SpreadMirage,-13
2013.0-10.0-19.0-77.0|135.0,SpreadPinnacle,-12.5
2013.0-10.0-19.0-77.0|135.0,SpreadSBG,-12.5
2013.0-10.0-19.0-77.0|135.0,SpreadSIA,-12.5
2013.0-10.0-19.0-77.0|135.0,SpreadSportsbet,-12.5
2013.0-10.0-19.0-77.0|135.0,SpreadStation,-12.60218105019483
2013.0-10.0-19.0-77.0|135.0,SpreadWag,-13.5
2013.0-10.0-19.0-77.0|135.0,SpreadWestgate,-12
2013.0-10.0-19.0-87.0|30.0,SpreadMirage,-3
2013.0-10.0-19.0-87.0|30.0,SpreadPinnacle,-2.5
2013.0-10.0-19.0-87.0|30.0,SpreadSBG,-2.5
2013.0-10.0-19.0-87.0|30.0,SpreadSIA,-3
2013.0-10.0-19.0-87.0|30.0,SpreadSportsbet,-2.5
2013.0-10.0-19.0-87.0|30.0,SpreadStation,-2.5
2013.0-10.0-19.0-87.0|30.0,SpreadWag,-3
2013.0-10.0-19.0-87.0|30.0,SpreadWestgate,-2
2013.0-10.0-19.0-9.0|264.0,SpreadMirage,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadPinnacle,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadSBG,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadSIA,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadSportsbet,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadStation,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadWag,-3.5
2013.0-10.0-19.0-9.0|264.0,SpreadWestgate,-3.5
2013.0-10.0-19.0-97.0|2116.0,SpreadMirage,-14
2013.0-10.0-19.0-97.0|2116.0,SpreadPinnacle,-14
2013.0-10.0-19.0-97.0|2116.0,SpreadSBG,-14
2013.0-10.0-19.0-97.0|2116.0,SpreadSIA,-14
2013.0-10.0-19.0-97.0|2116.0,SpreadSportsbet,-14.5
2013.0-10.0-19.0-97.0|2116.0,SpreadStation,-14
2013.0-10.0-19.0-97.0|2116.0,SpreadWag,-14.111299427418166
2013.0-10.0-19.0-97.0|2116.0,SpreadWestgate,-14.5
2013.0-10.0-20.0-12.0|254.0,SpreadMirage,-4
2013.0-10.0-20.0-12.0|254.0,SpreadPinnacle,-3.5
2013.0-10.0-20.0-12.0|254.0,SpreadSBG,-4
2013.0-10.0-20.0-12.0|254.0,SpreadSIA,-3.5
2013.0-10.0-20.0-12.0|254.0,SpreadSportsbet,-3.5
2013.0-10.0-20.0-12.0|254.0,SpreadStation,-4
2013.0-10.0-20.0-12.0|254.0,SpreadWag,-3.83126795218814
2013.0-10.0-20.0-12.0|254.0,SpreadWestgate,-3.5
2013.0-10.0-20.0-166.0|242.0,SpreadMirage,17.833071317431973
2013.0-10.0-20.0-166.0|242.0,SpreadPinnacle,18
2013.0-10.0-20.0-166.0|242.0,SpreadSBG,17.83357827747216
2013.0-10.0-20.0-166.0|242.0,SpreadSIA,17.5
2013.0-10.0-20.0-166.0|242.0,SpreadSportsbet,18
2013.0-10.0-20.0-166.0|242.0,SpreadStation,17.834015490141052
2013.0-10.0-20.0-166.0|242.0,SpreadWag,17.82981116765164
2013.0-10.0-20.0-166.0|242.0,SpreadWestgate,18
2013.0-10.0-20.0-167.0|328.0,SpreadMirage,14
2013.0-10.0-20.0-167.0|328.0,SpreadPinnacle,14
2013.0-10.0-20.0-167.0|328.0,SpreadSBG,14
2013.0-10.0-20.0-167.0|328.0,SpreadSIA,13.5
2013.0-10.0-20.0-167.0|328.0,SpreadSportsbet,14
2013.0-10.0-20.0-167.0|328.0,SpreadStation,13.902878173271509
2013.0-10.0-20.0-167.0|328.0,SpreadWag,13.507578970159615
2013.0-10.0-20.0-167.0|328.0,SpreadWestgate,12.5
2013.0-10.0-20.0-228.0|52.0,SpreadMirage,4
2013.0-10.0-20.0-228.0|52.0,SpreadPinnacle,5
2013.0-10.0-20.0-228.0|52.0,SpreadSBG,4.5
2013.0-10.0-20.0-228.0|52.0,SpreadSIA,4
2013.0-10.0-20.0-228.0|52.0,SpreadSportsbet,4.5
2013.0-10.0-20.0-228.0|52.0,SpreadStation,3.5
2013.0-10.0-20.0-228.0|52.0,SpreadWag,3.9028012400348793
2013.0-10.0-20.0-228.0|52.0,SpreadWestgate,3.5
2013.0-10.0-20.0-2483.0|265.0,SpreadMirage,-40
2013.0-10.0-20.0-2483.0|265.0,SpreadPinnacle,-40
2013.0-10.0-20.0-2483.0|265.0,SpreadSBG,-40.00000000000001
2013.0-10.0-20.0-2483.0|265.0,SpreadSIA,-40
2013.0-10.0-20.0-2483.0|265.0,SpreadSportsbet,-40
2013.0-10.0-20.0-2483.0|265.0,SpreadStation,-40
2013.0-10.0-20.0-2483.0|265.0,SpreadWestgate,-40
2013.0-10.0-20.0-25.0|204.0,SpreadMirage,11
2013.0-10.0-20.0-25.0|204.0,SpreadPinnacle,11.5
2013.0-10.0-20.0-25.0|204.0,SpreadSBG,11.5
2013.0-10.0-20.0-25.0|204.0,SpreadSIA,12
2013.0-10.0-20.0-25.0|204.0,SpreadSportsbet,11.5
2013.0-10.0-20.0-25.0|204.0,SpreadStation,12
2013.0-10.0-20.0-25.0|204.0,SpreadWag,11.548203424406449
2013.0-10.0-20.0-25.0|204.0,SpreadWestgate,11.5
2013.0-10.0-20.0-278.0|2439.0,SpreadMirage,-24.833071317431973
2013.0-10.0-20.0-278.0|2439.0,SpreadPinnacle,-25
2013.0-10.0-20.0-278.0|2439.0,SpreadSBG,-24.833578277472157
2013.0-10.0-20.0-278.0|2439.0,SpreadSIA,-24.5
2013.0-10.0-20.0-278.0|2439.0,SpreadSportsbet,-25
2013.0-10.0-20.0-278.0|2439.0,SpreadStation,-24.834015490141052
2013.0-10.0-20.0-278.0|2439.0,SpreadWag,-24.5
2013.0-10.0-20.0-278.0|2439.0,SpreadWestgate,-24.83338055763085
2013.0-10.0-20.0-356.0|275.0,SpreadMirage,15
2013.0-10.0-20.0-356.0|275.0,SpreadPinnacle,14.5
2013.0-10.0-20.0-356.0|275.0,SpreadSBG,14.874835440889985
2013.0-10.0-20.0-356.0|275.0,SpreadSIA,15
2013.0-10.0-20.0-356.0|275.0,SpreadSportsbet,15
2013.0-10.0-20.0-356.0|275.0,SpreadStation,15
2013.0-10.0-20.0-356.0|275.0,SpreadWag,15
2013.0-10.0-20.0-356.0|275.0,SpreadWestgate,15
2013.0-10.0-20.0-68.0|2440.0,SpreadMirage,-23.83359015932125
2013.0-10.0-20.0-68.0|2440.0,SpreadPinnacle,-23.5
2013.0-10.0-20.0-68.0|2440.0,SpreadSBG,-23.833271962371054
2013.0-10.0-20.0-68.0|2440.0,SpreadSIA,-24
2013.0-10.0-20.0-68.0|2440.0,SpreadSportsbet,-24
2013.0-10.0-20.0-68.0|2440.0,SpreadStation,-23.83414267036451
2013.0-10.0-20.0-68.0|2440.0,SpreadWag,-24.000000000000004
2013.0-10.0-20.0-68.0|2440.0,SpreadWestgate,-24
2013.0-10.0-23.0-2032.0|309.0,SpreadMirage,1
2013.0-10.0-23.0-2032.0|309.0,SpreadPinnacle,0.33601623875971953
2013.0-10.0-23.0-2032.0|309.0,SpreadSBG,1
2013.0-10.0-23.0-2032.0|309.0,SpreadSIA,1
2013.0-10.0-23.0-2032.0|309.0,SpreadSportsbet,0.3357042343306274
2013.0-10.0-23.0-2032.0|309.0,SpreadStation,1.5
2013.0-10.0-23.0-2032.0|309.0,SpreadWag,0.5587093343976928
2013.0-10.0-23.0-2032.0|309.0,SpreadWestgate,-1
2013.0-10.0-24.0-2393.0|276.0,SpreadMirage,10
2013.0-10.0-24.0-2393.0|276.0,SpreadPinnacle,10
2013.0-10.0-24.0-2393.0|276.0,SpreadSBG,9.5
2013.0-10.0-24.0-2393.0|276.0,SpreadSIA,9.5
2013.0-10.0-24.0-2393.0|276.0,SpreadSportsbet,10
2013.0-10.0-24.0-2393.0|276.0,SpreadStation,9.5
2013.0-10.0-24.0-2393.0|276.0,SpreadWag,10
2013.0-10.0-24.0-2393.0|276.0,SpreadWestgate,9.5
