User,Item,value
2013.0-10.0-19.0-2168.0|301.0,SpreadSportsbet,
2013.0-10.0-19.0-9.0|264.0,SpreadSportsbet,-3.5
2013.0-10.0-19.0-326.0|2247.0,SpreadSportsbet,-16.5
2013.0-10.0-19.0-2399.0|509.0,SpreadSportsbet,
2013.0-10.0-19.0-2194.0|2810.0,SpreadSportsbet,
2013.0-10.0-19.0-556.0|437.0,SpreadSportsbet,
2013.0-10.0-19.0-2403.0|137.0,SpreadSportsbet,
2013.0-10.0-19.0-2453.0|2658.0,SpreadSportsbet,
2013.0-10.0-19.0-221.0|295.0,SpreadSportsbet,-17.0
2013.0-10.0-19.0-3112.0|2373.0,SpreadSportsbet,
2013.0-10.0-19.0-2837.0|241.0,SpreadSportsbet,
2013.0-10.0-19.0-2320.0|2110.0,SpreadSportsbet,
2013.0-10.0-19.0-2466.0|2545.0,SpreadSportsbet,
2013.0-10.0-19.0-333.0|8.0,SpreadSportsbet,-29.5
2013.0-10.0-19.0-239.0|66.0,SpreadSportsbet,-32.0
2013.0-10.0-19.0-2170.0|2627.0,SpreadSportsbet,
2013.0-10.0-19.0-2849.0|2686.0,SpreadSportsbet,
2013.0-10.0-19.0-2704.0|2025.0,SpreadSportsbet,
2013.0-10.0-19.0-2106.0|306.0,SpreadSportsbet,
2013.0-10.0-19.0-359.0|191.0,SpreadSportsbet,
2013.0-10.0-19.0-145.0|99.0,SpreadSportsbet,9.5
2013.0-10.0-19.0-125.0|128.0,SpreadSportsbet,
2013.0-10.0-19.0-2587.0|2364.0,SpreadSportsbet,
2013.0-10.0-19.0-2464.0|304.0,SpreadSportsbet,
2013.0-10.0-19.0-87.0|30.0,SpreadSportsbet,-2.5
2013.0-10.0-20.0-356.0|275.0,SpreadSportsbet,15.0
2013.0-10.0-20.0-166.0|242.0,SpreadSportsbet,18.0
2013.0-10.0-20.0-68.0|2440.0,SpreadSportsbet,-24.0
2013.0-10.0-20.0-2570.0|2146.0,SpreadSportsbet,
2013.0-10.0-20.0-3101.0|2848.0,SpreadSportsbet,
2013.0-10.0-20.0-2424.0|2001.0,SpreadSportsbet,
2013.0-10.0-20.0-2377.0|2534.0,SpreadSportsbet,
2013.0-10.0-20.0-228.0|52.0,SpreadSportsbet,4.5
2013.0-10.0-20.0-331.0|253.0,SpreadSportsbet,
2013.0-10.0-20.0-167.0|328.0,SpreadSportsbet,14.0
2013.0-10.0-20.0-2395.0|2695.0,SpreadSportsbet,
2013.0-10.0-20.0-2278.0|2049.0,SpreadSportsbet,
2013.0-10.0-20.0-29.0|2318.0,SpreadSportsbet,
2013.0-10.0-20.0-278.0|2439.0,SpreadSportsbet,-25.0
2013.0-10.0-20.0-12.0|254.0,SpreadSportsbet,-3.5
2013.0-10.0-20.0-2483.0|265.0,SpreadSportsbet,-40.0
2013.0-10.0-20.0-2475.0|411.0,SpreadSportsbet,
2013.0-10.0-20.0-25.0|204.0,SpreadSportsbet,11.5
2013.0-10.0-23.0-2032.0|309.0,SpreadSportsbet,
2013.0-10.0-24.0-2396.0|2323.0,SpreadSportsbet,
2013.0-10.0-24.0-344.0|96.0,SpreadSportsbet,-12.5
2013.0-10.0-24.0-2393.0|276.0,SpreadSportsbet,10.0
2013.0-10.0-24.0-2948.0|2119.0,SpreadSportsbet,
2013.0-10.0-24.0-2560.0|2170.0,SpreadSportsbet,
2013.0-10.0-25.0-2583.0|2441.0,SpreadSportsbet,
2013.0-10.0-26.0-252.0|68.0,SpreadSportsbet,-7.0
2013.0-10.0-26.0-2951.0|293.0,SpreadSportsbet,
2013.0-10.0-26.0-184.0|237.0,SpreadSportsbet,
2013.0-10.0-26.0-257.0|119.0,SpreadSportsbet,
2013.0-10.0-26.0-66.0|197.0,SpreadSportsbet,13.5
2013.0-10.0-26.0-3110.0|2818.0,SpreadSportsbet,
2013.0-10.0-26.0-2116.0|41.0,SpreadSportsbet,-24.5
2013.0-10.0-26.0-174.0|2528.0,SpreadSportsbet,
2013.0-10.0-26.0-2963.0|386.0,SpreadSportsbet,
2013.0-10.0-26.0-2006.0|2050.0,SpreadSportsbet,10.0
2013.0-10.0-26.0-2598.0|2529.0,SpreadSportsbet,
2013.0-10.0-26.0-2886.0|125.0,SpreadSportsbet,
2013.0-10.0-26.0-284.0|2089.0,SpreadSportsbet,
2013.0-10.0-26.0-2294.0|77.0,SpreadSportsbet,-3.5
2013.0-10.0-26.0-2339.0|330.0,SpreadSportsbet,
2013.0-10.0-26.0-2681.0|2523.0,SpreadSportsbet,
2013.0-10.0-26.0-135.0|158.0,SpreadSportsbet,10.5
2013.0-10.0-26.0-323.0|2234.0,SpreadSportsbet,
2013.0-10.0-26.0-110.0|379.0,SpreadSportsbet,
2013.0-10.0-26.0-2224.0|437.0,SpreadSportsbet,
2013.0-10.0-26.0-2666.0|2986.0,SpreadSportsbet,
2013.0-10.0-26.0-2390.0|154.0,SpreadSportsbet,-26.0
2013.0-10.0-26.0-2385.0|2291.0,SpreadSportsbet,
2013.0-10.0-26.0-246.0|2422.0,SpreadSportsbet,
2013.0-10.0-26.0-58.0|97.0,SpreadSportsbet,19.5
2013.0-10.0-26.0-227.0|48.0,SpreadSportsbet,
2013.0-10.0-26.0-274.0|2884.0,SpreadSportsbet,
2013.0-10.0-26.0-398.0|471.0,SpreadSportsbet,
2013.0-10.0-26.0-2205.0|215.0,SpreadSportsbet,
2013.0-10.0-26.0-164.0|248.0,SpreadSportsbet,-6.0
2013.0-10.0-26.0-2858.0|367.0,SpreadSportsbet,
2013.0-10.0-26.0-245.0|238.0,SpreadSportsbet,-17.5
2013.0-10.0-26.0-172.0|225.0,SpreadSportsbet,
2013.0-10.0-26.0-340.0|336.0,SpreadSportsbet,
2013.0-10.0-26.0-258.0|59.0,SpreadSportsbet,10.5
2013.0-10.0-26.0-210.0|209.0,SpreadSportsbet,
2013.0-10.0-26.0-2115.0|2776.0,SpreadSportsbet,
2013.0-10.0-26.0-2771.0|2060.0,SpreadSportsbet,
2013.0-10.0-26.0-2413.0|2168.0,SpreadSportsbet,
2013.0-10.0-26.0-2310.0|2657.0,SpreadSportsbet,
2013.0-10.0-26.0-2075.0|2676.0,SpreadSportsbet,
2013.0-10.0-26.0-2128.0|2148.0,SpreadSportsbet,
2013.0-10.0-26.0-175.0|374.0,SpreadSportsbet,
2013.0-10.0-26.0-2601.0|2816.0,SpreadSportsbet,
2013.0-10.0-26.0-2614.0|2686.0,SpreadSportsbet,
2013.0-10.0-26.0-2967.0|2972.0,SpreadSportsbet,
2013.0-10.0-26.0-291.0|548.0,SpreadSportsbet,
2013.0-10.0-26.0-2808.0|247.0,SpreadSportsbet,
2013.0-10.0-26.0-2702.0|109.0,SpreadSportsbet,
2013.0-10.0-26.0-417.0|2280.0,SpreadSportsbet,
2013.0-10.0-26.0-2134.0|611.0,SpreadSportsbet,
2013.0-10.0-26.0-391.0|89.0,SpreadSportsbet,
2013.0-10.0-26.0-18.0|2909.0,SpreadSportsbet,
2013.0-10.0-26.0-587.0|2249.0,SpreadSportsbet,
2013.0-10.0-26.0-2559.0|223.0,SpreadSportsbet,
2013.0-10.0-26.0-2359.0|143.0,SpreadSportsbet,
2013.0-10.0-26.0-2846.0|2381.0,SpreadSportsbet,
2013.0-10.0-26.0-46.0|2142.0,SpreadSportsbet,
2013.0-10.0-26.0-33.0|121.0,SpreadSportsbet,
2013.0-10.0-26.0-53.0|2683.0,SpreadSportsbet,
2013.0-10.0-26.0-112.0|7.0,SpreadSportsbet,
2013.0-10.0-26.0-2790.0|2800.0,SpreadSportsbet,
2013.0-10.0-26.0-219.0|43.0,SpreadSportsbet,
2013.0-10.0-26.0-2127.0|2429.0,SpreadSportsbet,
2013.0-10.0-26.0-2781.0|2871.0,SpreadSportsbet,
2013.0-10.0-26.0-294.0|2166.0,SpreadSportsbet,
2013.0-10.0-26.0-2896.0|495.0,SpreadSportsbet,
2013.0-10.0-26.0-2258.0|2516.0,SpreadSportsbet,
2013.0-10.0-26.0-2369.0|2331.0,SpreadSportsbet,
2013.0-10.0-26.0-128.0|131.0,SpreadSportsbet,
2013.0-10.0-26.0-2842.0|2707.0,SpreadSportsbet,
2013.0-10.0-26.0-455.0|2699.0,SpreadSportsbet,
2013.0-10.0-26.0-2757.0|3.0,SpreadSportsbet,
2013.0-10.0-26.0-2487.0|2038.0,SpreadSportsbet,
2013.0-10.0-26.0-2368.0|56.0,SpreadSportsbet,
2013.0-10.0-26.0-2970.0|2827.0,SpreadSportsbet,
2013.0-10.0-26.0-308.0|556.0,SpreadSportsbet,
2013.0-10.0-26.0-2394.0|2977.0,SpreadSportsbet,
2013.0-10.0-26.0-341.0|365.0,SpreadSportsbet,
2013.0-10.0-26.0-452.0|2557.0,SpreadSportsbet,
2013.0-10.0-26.0-297.0|2828.0,SpreadSportsbet,
2013.0-10.0-26.0-83.0|2018.0,SpreadSportsbet,
2013.0-10.0-26.0-2969.0|388.0,SpreadSportsbet,
2013.0-10.0-26.0-3111.0|2206.0,SpreadSportsbet,
2013.0-10.0-26.0-2725.0|2221.0,SpreadSportsbet,
2013.0-10.0-26.0-2083.0|2329.0,SpreadSportsbet,
2013.0-10.0-26.0-2022.0|2830.0,SpreadSportsbet,
2013.0-10.0-26.0-2940.0|2736.0,SpreadSportsbet,
2013.0-10.0-26.0-2803.0|2184.0,SpreadSportsbet,
2013.0-10.0-26.0-2392.0|2222.0,SpreadSportsbet,
2013.0-10.0-26.0-108.0|163.0,SpreadSportsbet,
2013.0-10.0-26.0-2426.0|221.0,SpreadSportsbet,4.5
2013.0-10.0-26.0-2062.0|2849.0,SpreadSportsbet,
2013.0-10.0-26.0-2248.0|118.0,SpreadSportsbet,
2013.0-10.0-26.0-107.0|322.0,SpreadSportsbet,
2013.0-10.0-26.0-2261.0|2169.0,SpreadSportsbet,
2013.0-10.0-26.0-2304.0|2551.0,SpreadSportsbet,
2013.0-10.0-26.0-2450.0|295.0,SpreadSportsbet,
2013.0-10.0-26.0-2108.0|2213.0,SpreadSportsbet,
2013.0-10.0-26.0-2175.0|2700.0,SpreadSportsbet,
2013.0-10.0-26.0-2731.0|348.0,SpreadSportsbet,
2013.0-10.0-26.0-479.0|481.0,SpreadSportsbet,
2013.0-10.0-26.0-47.0|2415.0,SpreadSportsbet,
2013.0-10.0-26.0-222.0|311.0,SpreadSportsbet,
2013.0-10.0-26.0-2782.0|2442.0,SpreadSportsbet,
2013.0-10.0-26.0-2315.0|2188.0,SpreadSportsbet,
2013.0-10.0-26.0-427.0|2302.0,SpreadSportsbet,
2013.0-10.0-26.0-2362.0|2419.0,SpreadSportsbet,
2013.0-10.0-26.0-188.0|424.0,SpreadSportsbet,
2013.0-10.0-26.0-2688.0|2079.0,SpreadSportsbet,
2013.0-10.0-26.0-86.0|2233.0,SpreadSportsbet,
2013.0-10.0-26.0-2354.0|2015.0,SpreadSportsbet,
2013.0-10.0-26.0-426.0|359.0,SpreadSportsbet,
2013.0-10.0-26.0-2838.0|2682.0,SpreadSportsbet,
2013.0-10.0-26.0-332.0|191.0,SpreadSportsbet,
2013.0-10.0-26.0-2373.0|366.0,SpreadSportsbet,
2013.0-10.0-26.0-159.0|171.0,SpreadSportsbet,
2013.0-10.0-26.0-2845.0|2242.0,SpreadSportsbet,
2013.0-10.0-26.0-2241.0|2335.0,SpreadSportsbet,
2013.0-10.0-26.0-2023.0|2189.0,SpreadSportsbet,
2013.0-10.0-26.0-402.0|2843.0,SpreadSportsbet,
2013.0-10.0-26.0-190.0|2262.0,SpreadSportsbet,
2013.0-10.0-26.0-2747.0|2535.0,SpreadSportsbet,
2013.0-10.0-26.0-317.0|2733.0,SpreadSportsbet,
2013.0-10.0-26.0-2839.0|351.0,SpreadSportsbet,
2013.0-10.0-26.0-2646.0|146.0,SpreadSportsbet,
2013.0-10.0-26.0-49.0|2685.0,SpreadSportsbet,
2013.0-10.0-26.0-81.0|2779.0,SpreadSportsbet,
2013.0-10.0-26.0-2891.0|266.0,SpreadSportsbet,
2013.0-10.0-26.0-2964.0|67.0,SpreadSportsbet,
2013.0-10.0-26.0-2364.0|2851.0,SpreadSportsbet,
2013.0-10.0-26.0-306.0|396.0,SpreadSportsbet,
2013.0-10.0-26.0-446.0|2399.0,SpreadSportsbet,
2013.0-10.0-26.0-2506.0|3179.0,SpreadSportsbet,
2013.0-10.0-26.0-2740.0|2743.0,SpreadSportsbet,
2013.0-10.0-26.0-2740.0|2743.0,SpreadSportsbet,
2013.0-10.0-26.0-2740.0|2743.0,SpreadSportsbet,
2013.0-10.0-26.0-63.0|263.0,SpreadSportsbet,
2013.0-10.0-26.0-133.0|2101.0,SpreadSportsbet,
2013.0-10.0-26.0-2045.0|418.0,SpreadSportsbet,
2013.0-10.0-26.0-2817.0|559.0,SpreadSportsbet,
2013.0-10.0-26.0-390.0|2085.0,SpreadSportsbet,
2013.0-10.0-26.0-2181.0|2674.0,SpreadSportsbet,
2013.0-10.0-26.0-2295.0|2257.0,SpreadSportsbet,
2013.0-10.0-26.0-2673.0|2453.0,SpreadSportsbet,
2013.0-10.0-26.0-2654.0|2402.0,SpreadSportsbet,
2013.0-10.0-26.0-509.0|273.0,SpreadSportsbet,
2013.0-10.0-26.0-173.0|2532.0,SpreadSportsbet,
2013.0-10.0-26.0-2844.0|3066.0,SpreadSportsbet,
2013.0-10.0-26.0-2805.0|2013.0,SpreadSportsbet,
2013.0-10.0-26.0-2546.0|2198.0,SpreadSportsbet,
2013.0-10.0-26.0-2155.0|262.0,SpreadSportsbet,
2013.0-10.0-26.0-2919.0|268.0,SpreadSportsbet,
2013.0-10.0-26.0-50.0|2448.0,SpreadSportsbet,
2013.0-10.0-26.0-421.0|2524.0,SpreadSportsbet,
2013.0-10.0-26.0-236.0|2643.0,SpreadSportsbet,
2013.0-10.0-26.0-2287.0|233.0,SpreadSportsbet,
2013.0-10.0-26.0-2286.0|255.0,SpreadSportsbet,
2013.0-10.0-26.0-2542.0|2428.0,SpreadSportsbet,
2013.0-10.0-26.0-195.0|193.0,SpreadSportsbet,-26.0
2013.0-10.0-26.0-2802.0|2968.0,SpreadSportsbet,
2013.0-10.0-26.0-60.0|490.0,SpreadSportsbet,
2013.0-10.0-26.0-2772.0|568.0,SpreadSportsbet,
2013.0-10.0-26.0-271.0|2745.0,SpreadSportsbet,
2013.0-10.0-26.0-72.0|74.0,SpreadSportsbet,
2013.0-10.0-26.0-2687.0|2815.0,SpreadSportsbet,
2013.0-10.0-26.0-2071.0|2129.0,SpreadSportsbet,
2013.0-10.0-26.0-352.0|2746.0,SpreadSportsbet,
2013.0-10.0-26.0-2141.0|2564.0,SpreadSportsbet,
2013.0-10.0-26.0-2738.0|2723.0,SpreadSportsbet,
2013.0-10.0-26.0-2738.0|2723.0,SpreadSportsbet,
2013.0-10.0-26.0-2738.0|2723.0,SpreadSportsbet,
2013.0-10.0-26.0-2810.0|2371.0,SpreadSportsbet,
2013.0-10.0-26.0-2586.0|2438.0,SpreadSportsbet,
2013.0-10.0-26.0-2044.0|2151.0,SpreadSportsbet,
2013.0-10.0-26.0-409.0|267.0,SpreadSportsbet,
2013.0-10.0-26.0-2123.0|2424.0,SpreadSportsbet,
2013.0-10.0-26.0-101.0|375.0,SpreadSportsbet,
2013.0-10.0-26.0-2220.0|395.0,SpreadSportsbet,
2013.0-10.0-26.0-2232.0|3099.0,SpreadSportsbet,
2013.0-10.0-26.0-2283.0|2741.0,SpreadSportsbet,
2013.0-10.0-26.0-2938.0|286.0,SpreadSportsbet,
2013.0-10.0-26.0-2825.0|2911.0,SpreadSportsbet,
2013.0-10.0-26.0-583.0|433.0,SpreadSportsbet,
2013.0-10.0-26.0-2758.0|2194.0,SpreadSportsbet,
2013.0-10.0-26.0-65.0|32.0,SpreadSportsbet,
2013.0-10.0-26.0-2152.0|124.0,SpreadSportsbet,
2013.0-10.0-26.0-2900.0|162.0,SpreadSportsbet,
2013.0-10.0-26.0-2822.0|2105.0,SpreadSportsbet,
2013.0-10.0-26.0-2635.0|55.0,SpreadSportsbet,
2013.0-10.0-26.0-2553.0|2398.0,SpreadSportsbet,
2013.0-10.0-26.0-189.0|2649.0,SpreadSportsbet,-4.0
2013.0-10.0-26.0-2118.0|196.0,SpreadSportsbet,
2013.0-10.0-26.0-137.0|90.0,SpreadSportsbet,
2013.0-10.0-26.0-138.0|2403.0,SpreadSportsbet,
2013.0-10.0-26.0-2571.0|2460.0,SpreadSportsbet,
2013.0-10.0-26.0-2069.0|2570.0,SpreadSportsbet,
2013.0-10.0-26.0-2567.0|218.0,SpreadSportsbet,-14.0
2013.0-10.0-26.0-241.0|2704.0,SpreadSportsbet,
2013.0-10.0-26.0-2804.0|2207.0,SpreadSportsbet,
2013.0-10.0-26.0-3071.0|2106.0,SpreadSportsbet,
2013.0-10.0-26.0-113.0|2711.0,SpreadSportsbet,-4.0
2013.0-10.0-26.0-2264.0|2271.0,SpreadSportsbet,
2013.0-10.0-26.0-2001.0|2703.0,SpreadSportsbet,
2013.0-10.0-26.0-2400.0|2029.0,SpreadSportsbet,
2013.0-10.0-26.0-2749.0|2383.0,SpreadSportsbet,
2013.0-10.0-26.0-2534.0|2466.0,SpreadSportsbet,
2013.0-10.0-26.0-2519.0|2121.0,SpreadSportsbet,
2013.0-10.0-26.0-2904.0|2824.0,SpreadSportsbet,
2013.0-10.0-26.0-2755.0|2640.0,SpreadSportsbet,
2013.0-10.0-26.0-2714.0|2237.0,SpreadSportsbet,
2013.0-10.0-26.0-11.0|2146.0,SpreadSportsbet,
2013.0-10.0-26.0-282.0|2449.0,SpreadSportsbet,
2013.0-10.0-26.0-253.0|304.0,SpreadSportsbet,
2013.0-10.0-26.0-2876.0|2231.0,SpreadSportsbet,
2013.0-10.0-26.0-2655.0|202.0,SpreadSportsbet,3.0
2013.0-10.0-26.0-356.0|127.0,SpreadSportsbet,7.5
2013.0-10.0-26.0-333.0|2633.0,SpreadSportsbet,-28.0
2013.0-10.0-26.0-2026.0|290.0,SpreadSportsbet,
2013.0-10.0-26.0-132.0|134.0,SpreadSportsbet,
2013.0-10.0-26.0-272.0|2744.0,SpreadSportsbet,
2013.0-10.0-26.0-272.0|2744.0,SpreadSportsbet,
2013.0-10.0-26.0-272.0|2744.0,SpreadSportsbet,
2013.0-10.0-26.0-2717.0|2210.0,SpreadSportsbet,
2013.0-10.0-26.0-149.0|331.0,SpreadSportsbet,
2013.0-10.0-26.0-2011.0|2010.0,SpreadSportsbet,
2013.0-10.0-26.0-242.0|2638.0,SpreadSportsbet,-19.0
2013.0-10.0-26.0-120.0|228.0,SpreadSportsbet,16.5
2013.0-10.0-26.0-2459.0|2199.0,SpreadSportsbet,-32.5
2013.0-10.0-26.0-259.0|150.0,SpreadSportsbet,-12.0
2013.0-10.0-26.0-2309.0|2084.0,SpreadSportsbet,3.0
2013.0-10.0-26.0-52.0|152.0,SpreadSportsbet,-35.0
2013.0-10.0-26.0-2729.0|256.0,SpreadSportsbet,
2013.0-10.0-26.0-153.0|103.0,SpreadSportsbet,-5.5
2013.0-10.0-26.0-2306.0|277.0,SpreadSportsbet,-13.5
2013.0-10.0-26.0-98.0|2653.0,SpreadSportsbet,-10.5
2013.0-10.0-26.0-2120.0|2049.0,SpreadSportsbet,
2013.0-10.0-26.0-2619.0|160.0,SpreadSportsbet,
2013.0-10.0-26.0-2097.0|2382.0,SpreadSportsbet,
2013.0-10.0-26.0-2508.0|2721.0,SpreadSportsbet,
2013.0-10.0-26.0-2110.0|2617.0,SpreadSportsbet,
2013.0-10.0-26.0-30.0|254.0,SpreadSportsbet,-5.0
2013.0-10.0-26.0-2447.0|2377.0,SpreadSportsbet,
2013.0-10.0-26.0-205.0|80.0,SpreadSportsbet,
2013.0-10.0-26.0-2033.0|2888.0,SpreadSportsbet,
2013.0-10.0-26.0-2028.0|200.0,SpreadSportsbet,
2013.0-10.0-26.0-2848.0|2829.0,SpreadSportsbet,
2013.0-10.0-26.0-2467.0|15.0,SpreadSportsbet,
2013.0-10.0-26.0-2401.0|2639.0,SpreadSportsbet,
2013.0-10.0-26.0-2065.0|2569.0,SpreadSportsbet,
2013.0-10.0-26.0-2823.0|199.0,SpreadSportsbet,
2013.0-10.0-26.0-301.0|2086.0,SpreadSportsbet,
2013.0-10.0-26.0-2502.0|155.0,SpreadSportsbet,
2013.0-10.0-26.0-147.0|302.0,SpreadSportsbet,
2013.0-10.0-26.0-2930.0|2486.0,SpreadSportsbet,
2013.0-10.0-26.0-203.0|2333.0,SpreadSportsbet,
2013.0-10.0-26.0-201.0|2641.0,SpreadSportsbet,-7.0
2013.0-10.0-26.0-2347.0|2834.0,SpreadSportsbet,
2013.0-10.0-26.0-2913.0|2107.0,SpreadSportsbet,
2013.0-10.0-26.0-2634.0|2197.0,SpreadSportsbet,
2013.0-10.0-26.0-2003.0|354.0,SpreadSportsbet,
2013.0-10.0-26.0-2005.0|87.0,SpreadSportsbet,19.5
2013.0-10.0-26.0-2046.0|2630.0,SpreadSportsbet,
2013.0-10.0-26.0-2636.0|5.0,SpreadSportsbet,-7.5
2013.0-10.0-26.0-2504.0|2296.0,SpreadSportsbet,
2013.0-10.0-26.0-2201.0|2658.0,SpreadSportsbet,
2013.0-10.0-26.0-2594.0|425.0,SpreadSportsbet,
2013.0-10.0-26.0-2292.0|2316.0,SpreadSportsbet,
2013.0-10.0-26.0-216.0|2667.0,SpreadSportsbet,
2013.0-10.0-26.0-2444.0|2882.0,SpreadSportsbet,
2013.0-10.0-26.0-324.0|2678.0,SpreadSportsbet,
2013.0-10.0-26.0-613.0|512.0,SpreadSportsbet,
2013.0-10.0-26.0-2229.0|2348.0,SpreadSportsbet,4.5
2013.0-10.0-26.0-2440.0|2439.0,SpreadSportsbet,-6.5
2013.0-10.0-26.0-2582.0|2016.0,SpreadSportsbet,
2013.0-10.0-26.0-2042.0|75.0,SpreadSportsbet,
2013.0-10.0-26.0-2256.0|3112.0,SpreadSportsbet,
2013.0-10.0-26.0-389.0|2587.0,SpreadSportsbet,
2013.0-10.0-26.0-2483.0|26.0,SpreadSportsbet,-23.5
2013.0-10.0-26.0-2305.0|239.0,SpreadSportsbet,35.0
2013.0-10.0-26.0-2572.0|249.0,SpreadSportsbet,12.0
2013.0-10.0-26.0-2025.0|2395.0,SpreadSportsbet,
2013.0-10.0-26.0-2695.0|2698.0,SpreadSportsbet,
2013.0-10.0-26.0-2433.0|2247.0,SpreadSportsbet,-16.5
2013.0-10.0-26.0-99.0|231.0,SpreadSportsbet,-47.0
2013.0-10.0-26.0-142.0|2579.0,SpreadSportsbet,-3.0
2013.0-10.0-26.0-2748.0|2171.0,SpreadSportsbet,
2013.0-10.0-26.0-326.0|6.0,SpreadSportsbet,2.5
2013.0-10.0-26.0-129.0|2273.0,SpreadSportsbet,
2013.0-10.0-26.0-2916.0|2277.0,SpreadSportsbet,
2013.0-10.0-26.0-2812.0|126.0,SpreadSportsbet,
2013.0-10.0-26.0-2627.0|2837.0,SpreadSportsbet,
2013.0-10.0-26.0-2927.0|2191.0,SpreadSportsbet,
2013.0-10.0-26.0-2274.0|2980.0,SpreadSportsbet,
2013.0-10.0-26.0-23.0|2751.0,SpreadSportsbet,-10.5
2013.0-10.0-26.0-2710.0|2623.0,SpreadSportsbet,
2013.0-10.0-26.0-2894.0|2043.0,SpreadSportsbet,
2013.0-10.0-26.0-145.0|70.0,SpreadSportsbet,-42.0
2013.0-10.0-26.0-2628.0|251.0,SpreadSportsbet,-3.0
2013.0-10.0-26.0-2.0|2226.0,SpreadSportsbet,-23.0
2013.0-10.0-27.0-3101.0|2278.0,SpreadSportsbet,
2013.0-10.0-27.0-2545.0|2320.0,SpreadSportsbet,
2013.0-10.0-27.0-194.0|213.0,SpreadSportsbet,-15.0
2013.0-10.0-27.0-38.0|12.0,SpreadSportsbet,12.0
2013.0-10.0-27.0-166.0|2000.0,SpreadSportsbet,
2013.0-10.0-27.0-13.0|2464.0,SpreadSportsbet,
2013.0-10.0-27.0-411.0|29.0,SpreadSportsbet,
2013.0-10.0-27.0-2923.0|2318.0,SpreadSportsbet,
2013.0-10.0-27.0-2850.0|17.0,SpreadSportsbet,
2013.0-10.0-27.0-2475.0|2094.0,SpreadSportsbet,
2013.0-10.0-27.0-204.0|24.0,SpreadSportsbet,4.0
2013.0-10.0-27.0-21.0|278.0,SpreadSportsbet,6.5
2013.0-10.0-27.0-264.0|25.0,SpreadSportsbet,-28.0
2013.0-10.0-27.0-62.0|36.0,SpreadSportsbet,2.0
2013.0-10.0-31.0-235.0|2132.0,SpreadSportsbet,2.0
2013.0-10.0-31.0-2699.0|2128.0,SpreadSportsbet,
2013.0-10.0-31.0-2986.0|455.0,SpreadSportsbet,
2013.0-10.0-31.0-248.0|58.0,SpreadSportsbet,-18.5
2013.0-10.0-31.0-249.0|242.0,SpreadSportsbet,-2.5
2013.0-10.0-31.0-2698.0|53.0,SpreadSportsbet,
2013.0-10.0-31.0-2653.0|2433.0,SpreadSportsbet,-3.5
2013.0-11.0-1.0-2071.0|2559.0,SpreadSportsbet,
2013.0-11.0-1.0-265.0|9.0,SpreadSportsbet,11.0
2013.0-11.0-1.0-2221.0|398.0,SpreadSportsbet,
2013.0-11.0-1.0-2830.0|2089.0,SpreadSportsbet,
2013.0-11.0-2.0-2640.0|2582.0,SpreadSportsbet,
2013.0-11.0-2.0-204.0|30.0,SpreadSportsbet,-5.5
2013.0-11.0-2.0-276.0|2572.0,SpreadSportsbet,-31.5
2013.0-11.0-2.0-103.0|259.0,SpreadSportsbet,4.0
2013.0-11.0-2.0-2428.0|2065.0,SpreadSportsbet,
2013.0-11.0-2.0-2385.0|2205.0,SpreadSportsbet,
2013.0-11.0-2.0-3162.0|3237.0,SpreadSportsbet,
2013.0-11.0-2.0-2509.0|194.0,SpreadSportsbet,31.5
2013.0-11.0-2.0-210.0|2315.0,SpreadSportsbet,
2013.0-11.0-2.0-274.0|2776.0,SpreadSportsbet,
2013.0-11.0-2.0-2909.0|114.0,SpreadSportsbet,
2013.0-11.0-2.0-284.0|2487.0,SpreadSportsbet,
2013.0-11.0-2.0-481.0|2467.0,SpreadSportsbet,
2013.0-11.0-2.0-2280.0|2951.0,SpreadSportsbet,
2013.0-11.0-2.0-2442.0|2781.0,SpreadSportsbet,
2013.0-11.0-2.0-2294.0|275.0,SpreadSportsbet,9.0
2013.0-11.0-2.0-213.0|356.0,SpreadSportsbet,-13.5
2013.0-11.0-2.0-113.0|2459.0,SpreadSportsbet,28.0
2013.0-11.0-2.0-367.0|611.0,SpreadSportsbet,
2013.0-11.0-2.0-479.0|417.0,SpreadSportsbet,
2013.0-11.0-2.0-2129.0|223.0,SpreadSportsbet,
2013.0-11.0-2.0-2102.0|143.0,SpreadSportsbet,
2013.0-11.0-2.0-2234.0|216.0,SpreadSportsbet,
2013.0-11.0-2.0-43.0|171.0,SpreadSportsbet,
2013.0-11.0-2.0-164.0|218.0,SpreadSportsbet,-12.0
2013.0-11.0-2.0-365.0|2532.0,SpreadSportsbet,
2013.0-11.0-2.0-2523.0|2803.0,SpreadSportsbet,
2013.0-11.0-2.0-2222.0|131.0,SpreadSportsbet,
2013.0-11.0-2.0-237.0|174.0,SpreadSportsbet,
2013.0-11.0-2.0-2224.0|308.0,SpreadSportsbet,
2013.0-11.0-2.0-2005.0|349.0,SpreadSportsbet,1.0
2013.0-11.0-2.0-2871.0|3110.0,SpreadSportsbet,
2013.0-11.0-2.0-2579.0|344.0,SpreadSportsbet,-13.0
2013.0-11.0-2.0-152.0|153.0,SpreadSportsbet,5.0
2013.0-11.0-2.0-183.0|154.0,SpreadSportsbet,-4.0
2013.0-11.0-2.0-225.0|219.0,SpreadSportsbet,
2013.0-11.0-2.0-121.0|340.0,SpreadSportsbet,
